,text,token_list,Hashtag,Mentions
1823,@albertovieira52 @MRossanez @luizActive Obrigado. São boas notícias para o Centro Paraolímpico que é referência internacional.,"['boas', 'notícias', 'centro', 'paraolímpico', 'referência', 'internacional']",[],"['albertovieira52', 'mrossanez', 'luizactive']"
1824,"RT @governosp: #Agronegócio em #SP eleva exportação em 7,6% no 1º semestre! Acompanhe: https://t.co/eu0cHnZoAo https://t.co/YyIwKfB9hx","['rt', 'eleva', 'exportação', '7,6', '1º', 'semestre', 'acompanhe']","['agronegócio', 'sp']",['governosp']
1825,"A agricultura familiar é fundamental para a erradicação da fome no mundo. No Brasil, ela é responsável por 70% dos alimentos cultivados.","['agricultura', 'familiar', 'fundamental', 'erradicação', 'fome', 'mundo', 'brasil', 'responsável', '70', 'alimentos', 'cultivados']",[],[]
1826,"Vamos entregar veículos de trabalho em assentamentos, além de assinar parcerias e decretos que beneficiam o setor. https://t.co/HYmomTbKBG","['vamos', 'entregar', 'veículos', 'trabalho', 'assentamentos', 'assinar', 'parcerias', 'decretos', 'beneficiam', 'setor']",[],[]
1827,"Hoje, dia do Agricultor, estou no Pontal do Paranapanema para levar boas notícias às famílias do campo. https://t.co/PkkLyhSM7V","['hoje', 'dia', 'agricultor', 'pontal', 'paranapanema', 'levar', 'boas', 'notícias', 'famílias', 'campo']",[],[]
1828,Boa noite a todos.,['noite'],[],[]
1829,@LSatudi @DimovTereza @emerson74274370 @maeboff @yuripatrickpf @selmavieira @brasilianfan Obrigado! Estar com os netos é uma grande alegria. Abraços!,"['netos', 'alegria', 'abraços']",[],"['lsatudi', 'dimovtereza', 'emerson74274370', 'maeboff', 'yuripatrickpf', 'selmavieira', 'brasilianfan']"
1830,"@alzira1910 @Sandralssc @fasegallacoutin @Ricardo37616207 Obrigado. Além da Julinha, temos a Izabella, a Alexa, a Filippa e os gêmeos Enzo e Lucca.","['julinha', 'izabella', 'alexa', 'filippa', 'gêmeos', 'enzo', 'lucca']",[],"['alzira1910', 'sandralssc', 'fasegallacoutin', 'ricardo37616207']"
1831,"@AdhjiSimone @janicemmartins1 @bventura70 @Carlos1FHC @SethmaLua Obrigado pelas mensagens. A mãe vai ficar orgulhosa, rs. Abraços!","['mensagens', 'mãe', 'ficar', 'orgulhosa', 'rs', 'abraços']",[],"['adhjisimone', 'janicemmartins1', 'bventura70', 'carlos1fhc', 'sethmalua']"
1832,RT @governosp: #Gameterapia é um método de #reabilitação inovador que utiliza o #videogame e outros jogos divertidos como atividade terapêu…,"['rt', 'método', 'inovador', 'utiliza', 'jogos', 'divertidos', 'atividade', 'terapêu']","['gameterapia', 'reabilitação', 'videogame']",['governosp']
1833,@FabioCaramAndre Obrigado pela mensagem de apoio. Vamos em frente com seriedade e trabalho. Abraços!,"['mensagem', 'vamos', 'frente', 'seriedade', 'trabalho', 'abraços']",[],['fabiocaramandre']
1834,"@BeMessias Obrigado. Todas estas moradias foram destinadas a famílias com renda mensal até R$ 1,8mil, beneficiando quem mais precisa. Abraços.","['moradias', 'destinadas', 'famílias', 'renda', 'mensal', 'r', '1,8', 'beneficiando', 'precisa', 'abraços']",[],['bemessias']
1835,"@RollembergPSB @governosp Conte conosco, um grande abraço!","['conte', 'conosco', 'abraço']",[],"['rollembergpsb', 'governosp']"
1836,A @Desenvolve_SP pode ajudar Pequenas e Médias Empresas com linhas de crédito especializadas: https://t.co/KNVKoPCHLJ,"['ajudar', 'pequenas', 'médias', 'empresas', 'linhas', 'crédito', 'especializadas']",[],['desenvolve_sp']
1837,"Por sua excelência e adequação, o Centro de Treinamento Paraolímpico recebeu o recebeu o Selo de Acessibilidade. https://t.co/5WyqKv6xRb","['excelência', 'adequação', 'centro', 'treinamento', 'paraolímpico', 'recebeu', 'recebeu', 'selo', 'acessibilidade']",[],[]
1838,"O CT reúne 15 modalidades em 95 mil m², com estrutura completa para fomentar o paradesporto brasileiro com tecnologia avançada.","['ct', 'reúne', '15', 'modalidades', '95', 'm', 'estrutura', 'completa', 'fomentar', 'paradesporto', 'brasileiro', 'tecnologia', 'avançada']",[],[]
1839,Na abertura dos Jogos Paralímpicos Universitários2017 iniciamos o chamamento público p/gerir o Centro de Treinamento Paraolímpico Brasileiro https://t.co/Ogh8WCeSTd,"['abertura', 'jogos', 'paralímpicos', 'universitários', '2017', 'iniciamos', 'chamamento', 'público', 'p', 'gerir', 'centro', 'treinamento', 'paraolímpico', 'brasileiro']",[],[]
