,text,token_list,Hashtag,Mentions
3196,#Equipe40 | Acompanhe o debate e espalhe as ideias de Marina nas redes usando a hashtag #SouMarina40 http://t.co/fwu1LD3tip,"['acompanhe', 'debate', 'espalhe', 'ideias', 'marina', 'redes', 'usando', 'hashtag', 'http://t.co/fwu1ld3tip']","['equipe40', 'soumarina40']",[]
3197,#Equipe40 | Funk Marina educação. Já viu? http://t.co/jcYgUuY0kl,"['funk', 'marina', 'educação', 'viu', 'http://t.co/jcyguuy0kl']",['equipe40'],[]
3198,Para quem diz que uma coisa nada tem a ver com a outra: Falta d'água em cidades tem a ver com devastação da Amazônia http://t.co/6wHBItOAwi,"[""d'água"", 'cidades', 'devastação', 'amazônia', 'http://t.co/6whbitoawi']",[],[]
3199,Ataques afetam site da campanha de Marina Silva - Marina Silva Presidente http://t.co/1WK6kDuYKE,"['ataques', 'afetam', 'site', 'campanha', 'marina', 'silva', 'marina', 'silva', 'presidente', 'http://t.co/1wk6kduyke']",[],[]
3200,"Se ganharmos, sabe a quem nós devemos satisfação? Escuta pessoal: vamos reconhecer, agradecer e nos comprometer com o povo brasileiiiiiiro.","['ganharmos', 'devemos', 'satisfação', 'escuta', 'pessoal', 'vamos', 'reconhecer', 'agradecer', 'comprometer', 'brasileiiiiiiro']",[],[]
3201,"Os políticos não pensam nas futuras gerações, pensam nas próximas eleições.","['políticos', 'pensam', 'futuras', 'gerações', 'pensam', 'próximas', 'eleições']",[],[]
3202,Não vamos fazer com a Dilma e com o Aécio o que eles fazem com a gente. Quando encontrarmos a mentira vamos espalhar a verdade.,"['vamos', 'dilma', 'aécio', 'gente', 'encontrarmos', 'mentira', 'vamos', 'espalhar', 'verdade']",[],[]
3203,Nós temos que usar a internet para fazer uma campanha limpa. Vamos fazer uma campanha de limpeza da campanha. #EncontroJuventudeRio,"['internet', 'campanha', 'limpa', 'vamos', 'campanha', 'limpeza', 'campanha']",['encontrojuventuderio'],[]
3204,Vamos sair do terreno da opção para escolha. Na escolha você tem que construir aquilo que escolheu. #EncontroJuventudeRio,"['vamos', 'sair', 'terreno', 'opção', 'escolha', 'escolha', 'construir', 'escolheu']",['encontrojuventuderio'],[]
3205,O outro sinal é bem recente. Se Eduardo (Campos) era uma fraude não teria tocado o coração dos brasileiros. E foi isso que vimos na comoção.,"['outro', 'sinal', 'recente', 'eduardo', 'campos', 'fraude', 'tocado', 'coração', 'brasileiros', 'vimos', 'comoção']",[],[]
3206,Em junho de 2013 outro sinal: o do ativismo autoral. Estas pessoas estão transbordando para além dos nossos partidos. #EncontroJuventudeRio,"['junho', '2013', 'outro', 'sinal', 'ativismo', 'autoral', 'pessoas', 'transbordando', 'partidos']",['encontrojuventuderio'],[]
3207,"Em 2010, recebi quase 20 milhões de votos. Já era sinal forte de que a velha politica não representa o povo brasileiro #EncontroJuventudeRio","['2010', 'recebi', 'quase', '20', 'milhões', 'votos', 'sinal', 'forte', 'velha', 'politica', 'representa', 'brasileiro']",['encontrojuventuderio'],[]
3208,"""Estamos e seremos alvo de injustiças e acusações, mas eu e a Marina temos o coração limpo e a mente aberta"". @BetoAlbuquerque","['alvo', 'injustiças', 'acusações', 'marina', 'coração', 'limpo', 'mente', 'aberta']",[],['betoalbuquerque']
3209,"""Faltam pouco mais de 30 dias e muitos estão agarrados nas tetas do governo e não conseguem desmamar"" @BetoAlbuquerque #EncontroJuventudeRio","['faltam', '30', 'dias', 'agarrados', 'tetas', 'governo', 'conseguem', 'desmamar']",['encontrojuventuderio'],['betoalbuquerque']
3210,"""O transporte no Brasil é uma vergonha e o governo é omisso. E nós vamos enfrentar isso."" @BetoAlbuquerque #EncontroJuventudeRio","['transporte', 'brasil', 'vergonha', 'governo', 'omisso', 'vamos', 'enfrentar']",['encontrojuventuderio'],['betoalbuquerque']
3211,#EncontroJuventudeRio Acompanhem ao vivo em http://t.co/RVpI8ZK2sD - com @BetoAlbuquerque http://t.co/nZTFD1JVc9,"['acompanhem', 'vivo', 'http://t.co/rvpi8zk2sd', 'http://t.co/nztfd1jvc9']",['encontrojuventuderio'],['betoalbuquerque']
3212,"O agora do PT já passou, eles já deram o que tinha de dar. O agora somos nós.-Beto Albuquerque #EncontroJuventudeRio","['pt', 'passou', 'deram', 'beto', 'albuquerque']",['encontrojuventuderio'],[]
3213,Eduardo Campos não morreu em vão. A sua caminhada eu e Marina iremos concluir. -Beto Albuquerque #EncontroJuventudeRio,"['eduardo', 'campos', 'morreu', 'caminhada', 'marina', 'iremos', 'concluir', 'beto', 'albuquerque']",['encontrojuventuderio'],[]
3214,"""Marina encontrou na Educação o caminho para o futuro"" @BetoAlbuquerque no encontro #JuventudeComCoragem, no Rio http://t.co/CKycIpApf5","['marina', 'encontrou', 'educação', 'futuro', 'encontro', 'rio', 'http://t.co/ckycipapf5']",['juventudecomcoragem'],['betoalbuquerque']
3215,Marina e Beto ao vivo no Rio: http://t.co/RVpI8ZK2sD #SouMarina40 http://t.co/TOl0Zc7jeD,"['marina', 'beto', 'vivo', 'rio', 'http://t.co/rvpi8zk2sd', 'http://t.co/tol0zc7jed']",['soumarina40'],[]
3216,Marina já chegou ao encontro com a juventude no Rio. Ao vivo: http://t.co/kis2eA11pG #SouMarina40 #equipe40,"['marina', 'chegou', 'encontro', 'juventude', 'rio', 'vivo', 'http://t.co/kis2ea11pg']","['soumarina40', 'equipe40']",[]
3217,"Veja, reveja e espalhe nosso programa de TV de hoje. http://t.co/hZjoUQuZSh","['reveja', 'espalhe', 'programa', 'tv', 'hoje', 'http://t.co/hzjouquzsh']",[],[]
3218,#Equipe40 - acompanhe ao vivo. Marina e Beto na Rocinha. http://t.co/kis2eA11pG http://t.co/ybjMlcrnAv,"['acompanhe', 'vivo', 'marina', 'beto', 'rocinha', 'http://t.co/kis2ea11pg', 'http://t.co/ybjmlcrnav']",['equipe40'],[]
3219,A caminho do Rio de Janeiro com @BetoAlbuquerque e com direito a uma parada para fotos e selfies. http://t.co/iPYZpQ0XMh,"['rio', 'janeiro', 'direito', 'parada', 'fotos', 'selfies', 'http://t.co/ipyzpq0xmh']",[],['betoalbuquerque']
3220,Nota de esclarecimento - Errata sobre o Programa de Governo da Coligação Unidos pelo Brasil - Marina Silva Presidente http://t.co/gIAsx0ol69,"['nota', 'esclarecimento', 'errata', 'programa', 'governo', 'coligação', 'unidos', 'brasil', 'marina', 'silva', 'presidente', 'http://t.co/giasx0ol69']",[],[]
3221,"A agenda de Marina Silva, @BetoAlbuquerque e @RomarioOnze hoje no Rio de Janeiro. http://t.co/PaL1zUet3x","['agenda', 'marina', 'silva', 'hoje', 'rio', 'janeiro', 'http://t.co/pal1zuet3x']",[],"['betoalbuquerque', 'romarioonze']"
3222,Nota de esclarecimento - Errata sobre o Programa de Governo da Coligação Unidos pelo Brasil - Marina Silva Presidente http://t.co/R0sRMHeAIv,"['nota', 'esclarecimento', 'errata', 'programa', 'governo', 'coligação', 'unidos', 'brasil', 'marina', 'silva', 'presidente', 'http://t.co/r0srmheaiv']",[],[]
3223,Celebramos a filiação democrática de membros do Frente Favela Brasil de São Paulo à REDE. https://t.co/jiCFifeUaV,"['celebramos', 'filiação', 'democrática', 'membros', 'frente', 'favela', 'brasil', 'paulo', 'rede']",[],[]
3224,"Agradeço a todas as pessoas que chamaram a atenção pelo sentido distorcido da arte publicada com o artigo, porque nem Marielle e nem o filme devem ser vítimas dessa distorção. Retiramos a arte e mantivemos o texto.","['agradeço', 'pessoas', 'chamaram', 'atenção', 'sentido', 'distorcido', 'arte', 'publicada', 'artigo', 'marielle', 'filme', 'vítimas', 'distorção', 'retiramos', 'arte', 'mantivemos', 'texto']",[],[]
3225,"O recente escândalo envolvendo o Facebook mostra mais uma técnica do vale-tudo da degeneração política, em que pouco importa se é ilegal e antiético capturar e usar informações privadas de milhões de pessoas, manipular informações e propagar notícias caluniosas.","['recente', 'escândalo', 'envolvendo', 'facebook', 'mostra', 'técnica', 'vale-tudo', 'degeneração', 'política', 'importa', 'ilegal', 'antiético', 'capturar', 'informações', 'privadas', 'milhões', 'pessoas', 'manipular', 'informações', 'propagar', 'notícias', 'caluniosas']",[],[]
3226,"Nós não podemos fulanizar a lei. Ela tem que ser cumprida e aplicada em relação a todos, sem dois pesos e duas medidas.","['podemos', 'fulanizar', 'lei', 'cumprida', 'aplicada', 'pesos', 'medidas']",[],[]
3227,"Hoje, o presidente do Flamengo, Bandeira de Mello se filiou à REDE. Nosso time ganhou mais um reforço com a filiação desse amigo de longa data. https://t.co/G4LfqBe5NM","['hoje', 'presidente', 'flamengo', 'bandeira', 'mello', 'filiou', 'rede', 'time', 'ganhou', 'reforço', 'filiação', 'amigo', 'longa', 'data']",[],[]
3228,"Hoje estive na Universidade da Correria (UniCorre), que capacita moradores de comunidades cariocas a empreender e desenvolver seus próprios negócios. Eu acredito 100% nesse Brasil criativo, produtivo e livre. #UniCorre https://t.co/ZKhEZO7c64","['hoje', 'universidade', 'correria', 'unicorre', 'capacita', 'moradores', 'comunidades', 'cariocas', 'empreender', 'desenvolver', 'próprios', 'negócios', 'acredito', '100', 'brasil', 'criativo', 'produtivo', 'livre']",['unicorre'],[]
3229,"Amazônia em perigo! A liberação do plantio de cana na Amazônia é a gota d’água para sua destruição. O projeto em pauta segue o desmonte da governança socioambiental do país, usada como moeda de troca no vale-tudo da velha política. https://t.co/cKPbJpdvjF","['amazônia', 'perigo', 'liberação', 'plantio', 'cana', 'amazônia', 'gota', 'd', 'água', 'destruição', 'projeto', 'pauta', 'segue', 'desmonte', 'governança', 'socioambiental', 'país', 'usada', 'moeda', 'troca', 'vale-tudo', 'velha', 'política']",[],[]
3230,Celebramos a filiação democrática de membros do Frente Favela Brasil de São Paulo à REDE. https://t.co/jiCFifeUaV,"['celebramos', 'filiação', 'democrática', 'membros', 'frente', 'favela', 'brasil', 'paulo', 'rede']",[],[]
3231,"Agradeço a todas as pessoas que chamaram a atenção pelo sentido distorcido da arte publicada com o artigo, porque nem Marielle e nem o filme devem ser vítimas dessa distorção. Retiramos a arte e mantivemos o texto.","['agradeço', 'pessoas', 'chamaram', 'atenção', 'sentido', 'distorcido', 'arte', 'publicada', 'artigo', 'marielle', 'filme', 'vítimas', 'distorção', 'retiramos', 'arte', 'mantivemos', 'texto']",[],[]
