,text,token_list,Hashtag,Mentions
95,"Sem mudarmos as Leis, que protegem os marginais, essa Intervenção será apenas um remendo. Jair Bolsonaro. https://t.co/82ieoCL92d","['mudarmos', 'leis', 'protegem', 'marginais', 'intervenção', 'remendo', 'jair', 'bolsonaro']",[],[]
96,"Paulo Freire descreve Paulo Freire, o atual patrono da educação brasileira. Tente entender algum sentido no confesso admirador de Karl Marx e perceba porque nossa educação está propositalmente um caos para dominar a desejada massa. https://t.co/OzlXUFoGBx","['paulo', 'freire', 'descreve', 'paulo', 'freire', 'atual', 'patrono', 'educação', 'brasileira', 'entender', 'algum', 'sentido', 'confesso', 'admirador', 'karl', 'marx', 'perceba', 'educação', 'propositalmente', 'caos', 'dominar', 'desejada', 'massa']",[],[]
97,"Quem assumir em 2019 terá o grande desafio de acabar com o avançado processo de formação de militantes e massa de manobra implementado pela esquerda para o aumento de seu poder e controle. Quando nossa prioridade for o conhecimento, aí sim teremos a garantia de um futuro melhor! https://t.co/iqueCqWYMk","['assumir', '2019', 'desafio', 'acabar', 'avançado', 'processo', 'formação', 'militantes', 'massa', 'manobra', 'implementado', 'esquerda', 'aumento', 'controle', 'prioridade', 'conhecimento', 'garantia', 'futuro', 'melhor']",[],[]
98,Link da entrevista com @moura_101 . https://t.co/HVhcLx8WI2,"['link', 'entrevista']",[],['moura_101']
99,RT @moura_101: Bolsonaro x Nando Moura - ENTREVISTA. https://t.co/0x7MWUOJrJ via @YouTube,"['rt', 'bolsonaro', 'x', 'nando', 'moura', 'entrevista', 'via']",[],"['moura_101', 'youtube']"
100,"Por @HeitorFreireCE *Emocionante carreata em *Quixadá*, sertão central do estado. O Ceará, o Nordeste, o Brasil acordou!! Antes conhecido como “curral eleitoral” da esquerda, agora um grande centro e difusor de ideais da direita e dos conservadores de todo País! https://t.co/jHaA35EdUg","['emocionante', 'carreata', 'quixadá', 'sertão', 'central', 'ceará', 'nordeste', 'brasil', 'acordou', 'curral', 'eleitoral', 'esquerda', 'centro', 'difusor', 'ideais', 'conservadores', 'país']",[],['heitorfreirece']
101,"Ou se radicaliza no combate ao crime, ou o desabastecimento baterá em nossas portas. https://t.co/3LsfX50tV7","['radicaliza', 'combate', 'crime', 'desabastecimento', 'baterá', 'portas']",[],[]
102,"O @alexandregarcia passa um sabão na cara do mentiroso Lauro Jardim. ""Metralhar a Rocinha."" O Globo quis jogar os humildes contra Bolsonaro. NÃO DEU CERTO. https://t.co/CMs5WN56yS","['passa', 'sabão', 'cara', 'mentiroso', 'lauro', 'jardim', 'metralhar', 'rocinha', 'globo', 'quis', 'jogar', 'humildes', 'bolsonaro', 'deu', 'certo']",[],['alexandregarcia']
103,"RT @jornalhoraextra: Associação de Judeus sai em Defesa de Jair Bolsonaro -
Por Marina Remy @marinacremy https://t.co/vn13oP2RGH https://t.…","['rt', 'associação', 'judeus', 'sai', 'defesa', 'jair', 'bolsonaro', 'marina', 'remy']",[],"['jornalhoraextra', 'marinacremy']"
104,Siga-nos em nossas redes sociais! Um forte abraço! https://t.co/Xz4Bbfi4M9,"['siga-nos', 'redes', 'sociais', 'forte', 'abraço']",[],[]
105,"Pela primeira vez, no Brasil, um pré-candidato tem apoio espontâneo de seus simpatizantes. https://t.co/x3y8eI8XOT","['brasil', 'pré-candidato', 'espontâneo', 'simpatizantes']",[],[]
106,RT @CarlosBolsonaro: Quem que eles querem que pague? Adivinhe! https://t.co/GcQudvs4Ww,"['rt', 'pague', 'adivinhe']",[],['carlosbolsonaro']
