,text,token_list,Hashtag,Mentions
34,"(..)Biombo para o fracasso politico da malfadada reforma da previdência que de reforma nada tem, trata-se de uma aposta irresponsável num centro importante de irradiação politica para retirar da absoluta ilegitimidade politica um governo caracterizado por uma agenda anti-povo(..)","['biombo', 'fracasso', 'politico', 'malfadada', 'reforma', 'previdência', 'reforma', 'trata-se', 'aposta', 'irresponsável', 'centro', 'importante', 'irradiação', 'politica', 'retirar', 'absoluta', 'ilegitimidade', 'politica', 'governo', 'caracterizado', 'agenda', 'anti-povo']",[],[]
35,Não andam fáceis as coisas para os brasileiros. Em nenhuma área. Agora temos que  entender a intervenção federal na segurança pública no Rio de Janeiro. Ninguém duvide: a motivação é mesquinha e politiqueira (...),"['andam', 'fáceis', 'coisas', 'brasileiros', 'entender', 'intervenção', 'federal', 'segurança', 'pública', 'rio', 'janeiro', 'ninguém', 'duvide', 'motivação', 'mesquinha', 'politiqueira']",[],[]
36,Quase completamente refeito da cirurgia no nariz (septo nasal) vi o desfile das escolas de samba do Rio de Janeiro. Me emocionei muito especialmente com até então modesta TUIUTI. Mas também Beija Flor e Mangueira. Deu vontade de gritar pro mundo ouvir: VIVA O POVO BRASILEIRO!,"['quase', 'completamente', 'refeito', 'cirurgia', 'nariz', 'septo', 'nasal', 'vi', 'desfile', 'escolas', 'samba', 'rio', 'janeiro', 'emocionei', 'especialmente', 'modesta', 'tuiuti', 'beija', 'flor', 'mangueira', 'deu', 'vontade', 'gritar', 'pro', 'mundo', 'ouvir', 'viva', 'brasileiro']",[],[]
37,"Temos que identificar os deputados que pensam em aprovar essa criminosa reforma da previdência. Ligue, mande e-mail, entre no facebook. Eles só conhecem uma linguagem: votou contra o povo, não vai ter voto na próxima eleição!

https://t.co/fWpbf10fyC","['identificar', 'deputados', 'pensam', 'aprovar', 'criminosa', 'reforma', 'previdência', 'ligue', 'mande', 'e-mail', 'facebook', 'conhecem', 'linguagem', 'votou', 'voto', 'eleição']",[],[]
38,"A Lei criada por Caó é considerada a mais rigorosa do mundo para combater o racismo. Caó foi um lutador, sobrevivente da perseguição da ditadura e deixa sua marca eternizada na história como autor da ferramenta jurídica de combate ao racismo no Brasil.
https://t.co/CpEWcl5xrt","['lei', 'criada', 'caó', 'considerada', 'rigorosa', 'mundo', 'combater', 'racismo', 'caó', 'lutador', 'sobrevivente', 'perseguição', 'ditadura', 'deixa', 'marca', 'eternizada', 'história', 'autor', 'ferramenta', 'jurídica', 'combate', 'racismo', 'brasil']",[],[]
39,"Feliz aniversário, São Paulo! 

Terra que conecta a força e o espírito lutador de todos os brasileiros. Lugar onde a superação de quem trabalha e produz nos inspira a celebrar juntos novos caminhos a cada ano. https://t.co/UnJlfaU6Q4","['feliz', 'aniversário', 'paulo', 'terra', 'conecta', 'força', 'espírito', 'lutador', 'brasileiros', 'superação', 'trabalha', 'produz', 'inspira', 'celebrar', 'juntos', 'caminhos', 'ano']",[],[]
40,"Nota: Ciro Gomes realizou na manhã desta quinta-feira (25/01), em Fortaleza, uma cirurgia do septo nasal para corrigir um desvio. Nada grave, mas que permitirá maior conforto respiratório. O procedimento foi realizado com sucesso. Ciro está bem e deve ficar 10 dias em recuperação","['nota', 'ciro', 'gomes', 'realizou', 'manhã', 'quinta-feira', '25/01', 'fortaleza', 'cirurgia', 'septo', 'nasal', 'corrigir', 'desvio', 'grave', 'permitirá', 'conforto', 'respiratório', 'procedimento', 'realizado', 'sucesso', 'ciro', 'ficar', '10', 'dias', 'recuperação']",[],[]
41,https://t.co/tXPtIieSoX,[],[],[]
42,"Junto com o presidente do PDT, Carlos Lupi, me reuni hoje com os amigos Paulo Câmara, governador de Pernambuco, e Geraldo Julio, prefeito do Recife. Participaram também os companheiros Wolney e Zé Queiroz.

Momento importante de reflexão sobre o Brasil.

Foto: Hélia Scheppa https://t.co/rudEEq7HPD","['junto', 'presidente', 'pdt', 'carlos', 'lupi', 'reuni', 'hoje', 'amigos', 'paulo', 'câmara', 'governador', 'pernambuco', 'geraldo', 'julio', 'prefeito', 'recife', 'participaram', 'companheiros', 'wolney', 'zé', 'queiroz', 'importante', 'reflexão', 'brasil', 'foto', 'hélia', 'scheppa']",[],[]
43,https://t.co/bP9pv6cHXy,[],[],[]
