,text,token_list,Hashtag,Mentions
45,Mais uma semana de trabalho duro. Mais uma semana de excelentes resultados para a economia brasileira. Seguimos avançando! https://t.co/iM2CmkgaXS,"['semana', 'trabalho', 'duro', 'semana', 'excelentes', 'resultados', 'economia', 'brasileira', 'seguimos', 'avançando']",[],[]
46,https://t.co/IqOgCQbUDH,[],[],[]
47,"O gráfico mostra a evolução na geração de empregos para o mês de fevereiro nos últimos 3 anos. É uma recuperação extraordinária em um curto espaço de tempo.

Números como esse são a prova de que estamos no caminho certo e não podemos nos desviar do trilho. Vamos pra frente! https://t.co/bXSLLbGsxB","['gráfico', 'mostra', 'evolução', 'geração', 'empregos', 'fevereiro', 'últimos', '3', 'anos', 'recuperação', 'extraordinária', 'curto', 'espaço', 'prova', 'certo', 'podemos', 'desviar', 'trilho', 'vamos', 'pra', 'frente']",[],[]
48,"Participei ontem em Goiana, Pernambuco, de visita à fábrica da Fiat/Jeep. Foi anunciada a abertura de um terceiro turno de produção que vai gerar 2 mil novos postos de trabalho. 

É muito bom ver as empresas e os trabalhadores voltando a acreditar no Brasil. https://t.co/O1t5HhX7OT","['participei', 'goiana', 'pernambuco', 'visita', 'fábrica', 'fiat', 'jeep', 'anunciada', 'abertura', 'turno', 'produção', 'gerar', '2', 'postos', 'trabalho', 'empresas', 'trabalhadores', 'voltando', 'acreditar', 'brasil']",[],[]
49,https://t.co/meFgXI2QKn,[],[],[]
50,Acabou de ser divulgado o resultado da geração de empregos de fevereiro. Os #empregos destruídos durante a crise estão sendo recuperados e os resultados serão cada vez melhores ao longo do ano. Vamos em frente! https://t.co/yJKxZv8BBy,"['acabou', 'divulgado', 'resultado', 'geração', 'empregos', 'fevereiro', 'destruídos', 'durante', 'crise', 'sendo', 'recuperados', 'resultados', 'melhores', 'longo', 'ano', 'vamos', 'frente']",['empregos'],[]
51,"Acompanhei o presidente @MichelTemer na inauguração das etapas 1 e 2 do Projeto de Irrigação do Baixio de Irecê na Bahia. Importante investimento do governo federal que está levando água, empregos e dignidade a milhares de famílias. https://t.co/91DR1AVt5u","['acompanhei', 'presidente', 'inauguração', 'etapas', '1', '2', 'projeto', 'irrigação', 'baixio', 'irecê', 'bahia', 'importante', 'investimento', 'governo', 'federal', 'levando', 'água', 'empregos', 'dignidade', 'milhares', 'famílias']",[],['micheltemer']
52,https://t.co/CDObxrjV45,[],[],[]
53,"Durante a reunião do Conselho de Desenvolvimento Econômico e Social mostrei os resultados das reformas que realizamos na economia. Além de terem sido fundamentais para o país sair da sua maior crise, construíram as bases para que o Brasil cresça forte pelos próximos anos. #cdes https://t.co/tak509SlfT","['durante', 'reunião', 'desenvolvimento', 'econômico', 'social', 'mostrei', 'resultados', 'reformas', 'realizamos', 'economia', 'terem', 'sido', 'fundamentais', 'país', 'sair', 'crise', 'construíram', 'bases', 'brasil', 'cresça', 'forte', 'próximos', 'anos']",['cdes'],[]
54,https://t.co/UFikewt2jp,[],[],[]
